DATE,NO,SECCODE,BUYSELL,TIME,ORDERNO,ACTION,PRICE,VOLUME,TRADENO,TRADEPRICE
20020812,75305,RU0009024277,S,174018000,33953,1,484.35,2231,,
20020812,75330,RU0009024277,B,174022000,33963,1,484,25,,
20020812,75331,RU0009024277,B,174022000,33928,0,484,500,,
20020812,75332,RU0009024277,S,174022000,17619,0,485,10,,
20020812,75333,RU0009024277,S,174024000,33964,1,485,10,,
20020812,75342,RU0009024277,B,174028000,33970,1,483.52,500,,
20020812,75403,RU0009024277,B,174047000,33963,0,484,25,,
20020812,75410,RU0009024277,S,174048000,33859,0,484.39,20,,
20020812,75426,RU0009024277,S,174052000,34000,1,484.5,20,,
20020812,75443,RU0009024277,B,174058000,34008,1,484.39,25,,
20020812,75446,RU0009024277,B,174058000,34008,2,484.39,25,29858178,484.35
20020812,75447,RU0009024277,S,174058000,33953,2,484.35,25,29858178,484.35
20020812,75474,RU0009024277,S,174112000,34026,1,484.34,50,,
20020812,75495,RU0009024277,S,174122000,857,0,500.95,1000,,
20020812,75518,RU0009024277,S,174129000,34047,1,493,1000,,
20020812,75541,RU0009024277,B,174141000,33970,0,483.52,500,,
20020812,75559,RU0009024277,B,174147000,34064,1,484,500,,
20020812,75587,RU0009024277,B,174151000,34064,0,484,500,,
20020812,75588,RU0009024277,S,174151000,33953,0,484.35,2206,,
20020812,75629,RU0009024277,B,174156000,32346,0,477,500,,
20020812,75631,RU0009024277,S,174156000,34080,1,484.3,2206,,
20020812,75633,RU0009024277,B,174156000,34082,1,484.35,500,,
20020812,75639,RU0009024277,B,174156000,34082,2,484.35,500,29858215,484.3
20020812,75640,RU0009024277,S,174156000,34080,2,484.3,500,29858215,484.3
20020812,75652,RU0009024277,B,174201000,34090,1,473,500,,
20020812,75661,RU0009024277,B,174204000,34096,1,475,851,,
20020812,75667,RU0009024277,B,174205000,34098,1,484.3,1706,,
20020812,75670,RU0009024277,B,174205000,34098,2,484.3,1706,29858217,484.3
20020812,75671,RU0009024277,S,174205000,34080,2,484.3,1706,29858217,484.3
20020812,75672,RU0009024277,S,174206000,34026,0,484.34,50,,
20020812,75692,RU0009024277,S,174210000,34115,1,484.29,50,,
20020812,75706,RU0009024277,S,174214000,34115,0,484.29,50,,
20020812,75719,RU0009024277,S,174218000,34123,1,484.4,50,,
20020812,75722,RU0009024277,B,174219000,31918,0,483,2769,,
20020812,75733,RU0009024277,B,174224000,34130,1,483,5000,,
20020812,75735,RU0009024277,B,174225000,34132,1,483.55,3000,,
20020812,75771,RU0009024277,S,174233000,34123,0,484.4,50,,
20020812,75782,RU0009024277,B,174237000,34155,1,483.52,250,,
20020812,75784,RU0009024277,S,174238000,34156,1,484.89,50,,
20020812,75794,RU0009024277,S,174241000,34163,1,485,5000,,
20020812,75795,RU0009024277,B,174242000,34155,0,483.52,250,,
20020812,75796,RU0009024277,S,174242000,34000,0,484.5,20,,
20020812,75815,RU0009024277,B,174247000,34170,1,483.57,250,,
20020812,75818,RU0009024277,S,174248000,34172,1,484.99,20,,
20020812,75838,RU0009024277,B,174252000,34132,0,483.55,3000,,
20020812,75841,RU0009024277,S,174253000,34156,0,484.89,50,,
20020812,75845,RU0009024277,B,174254000,34183,1,482,20,,
20020812,75848,RU0009024277,S,174258000,34185,1,484.97,50,,
20020812,75867,RU0009024277,B,174311000,34170,0,483.57,250,,
20020812,75870,RU0009024277,B,174312000,34197,1,483.59,1294,,
20020812,75880,RU0009024277,B,174316000,34201,1,483.52,250,,
20020812,75909,RU0009024277,S,174322000,32355,0,485,1000,,
20020812,75913,RU0009024277,B,174324000,34201,0,483.52,250,,
20020812,75975,RU0009024277,S,174358000,33602,0,486,5000,,
20020812,75990,RU0009024277,S,174404000,34255,1,485.95,5000,,
20020812,76005,RU0009024277,S,174415000,34261,1,484.95,1706,,
20020812,76030,RU0009024277,S,174420000,34266,1,484,3000,,
20020812,76037,RU0009024277,S,174424000,33779,0,485.98,200,,
20020812,76046,RU0009024277,S,174429000,34185,0,484.97,50,,
20020812,76113,RU0009024277,S,174502000,33071,0,484.97,10,,
20020812,76126,RU0009024277,B,174506000,34304,1,483.6,1,,
20020812,76148,RU0009024277,S,174512000,34316,1,484.94,10,,
20020812,76179,RU0009024277,S,174530000,34327,1,500,1000,,
20020812,76180,RU0009024277,S,174530000,32895,0,487.5,500,,
20020812,76189,RU0009024277,S,174536000,34333,1,489.5,500,,
20020812,76193,RU0009024277,B,174538000,34197,0,483.59,1294,,
20020812,76222,RU0009024277,S,174555000,34255,0,485.95,5000,,
20020812,76224,RU0009024277,B,174555000,34348,1,481,500,,
20020812,76231,RU0009024277,S,174559000,34352,1,485,5000,,
20020812,76245,RU0009024277,S,174605000,34358,1,483.9,18,,
20020812,76285,RU0009024277,B,174614000,34348,0,481,500,,
20020812,76335,RU0009024277,B,174619000,34386,1,482,500,,
20020812,76368,RU0009024277,S,174629000,34352,0,485,5000,,
20020812,76403,RU0009024277,S,174638000,34416,1,484.9,5000,,
20020812,76443,RU0009024277,B,174645000,33060,0,470.5,100,,
20020812,76445,RU0009024277,B,174645000,34426,1,477.5,100,,
20020812,76446,RU0009024277,S,174646000,32992,0,487.88,400,,
20020812,76451,RU0009024277,S,174648000,34261,0,484.95,1706,,
20020812,76471,RU0009024277,S,174655000,34439,1,484.89,1706,,
20020812,76478,RU0009024277,S,174657000,19168,0,487,5000,,
20020812,76488,RU0009024277,S,174701000,34448,1,485.95,400,,
20020812,76518,RU0009024277,S,174711000,34316,0,484.94,10,,
20020812,76552,RU0009024277,B,174723000,34476,1,477.05,100,,
20020812,76553,RU0009024277,B,174723000,34426,0,477.5,100,,
20020812,76563,RU0009024277,B,174728000,34481,1,483.6,100,,
20020812,76644,RU0009024277,B,174803000,34522,1,482,26,,
20020812,76698,RU0009024277,S,174822000,34546,1,484.8,50,,
20020812,76749,RU0009024277,S,174845000,34572,1,483.5,130,,
20020812,76756,RU0009024277,B,174845000,34304,2,483.6,1,29858389,483.6
20020812,76757,RU0009024277,S,174845000,34572,2,483.5,1,29858389,483.6
20020812,76758,RU0009024277,B,174845000,34481,2,483.6,100,29858390,483.6
20020812,76759,RU0009024277,S,174845000,34572,2,483.5,100,29858390,483.6
20020812,76760,RU0009024277,B,174845000,33594,2,483.5,29,29858391,483.5
20020812,76761,RU0009024277,S,174845000,34572,2,483.5,29,29858391,483.5
20020812,76799,RU0009024277,S,174903000,34416,0,484.9,5000,,
20020812,76805,RU0009024277,S,174908000,34602,1,484.95,5000,,
20020812,76821,RU0009024277,S,174917000,34609,1,484.8,100,,
20020812,76846,RU0009024277,B,174925000,28145,0,475,25,,
20020812,76857,RU0009024277,B,174930000,30150,0,479,15,,
20020812,76858,RU0009024277,B,174930000,34627,1,480,15,,
20020812,76910,RU0009024277,S,175002000,34602,0,484.95,5000,,
20020812,76915,RU0009024277,B,175004000,34661,1,484,5000,,
20020812,76916,RU0009024277,B,175004000,34661,2,484,18,29858408,483.9
20020812,76917,RU0009024277,S,175004000,34358,2,483.9,18,29858408,483.9
20020812,76918,RU0009024277,B,175004000,34661,2,484,3000,29858409,484
20020812,76919,RU0009024277,S,175004000,34266,2,484,3000,29858409,484
20020812,76926,RU0009024277,S,175007000,34666,1,486,5000,,
20020812,76971,RU0009024277,S,175029000,32807,0,484.98,20,,
20020812,76997,RU0009024277,S,175045000,34697,1,484,30,,
20020812,76998,RU0009024277,B,175045000,34661,2,484,30,29858421,484
20020812,76999,RU0009024277,S,175045000,34697,2,484,30,29858421,484
20020812,77005,RU0009024277,B,175050000,34702,1,483.51,260,,
20020812,77021,RU0009024277,S,175107000,14983,0,485,151,,
20020812,77030,RU0009024277,S,175112000,34716,1,484,151,,
20020812,77031,RU0009024277,B,175112000,34661,2,484,151,29858423,484
20020812,77032,RU0009024277,S,175112000,34716,2,484,151,29858423,484
20020812,77083,RU0009024277,B,175125000,34728,1,484.89,1000,,
20020812,77084,RU0009024277,B,175125000,34728,2,484.89,20,29858438,484.5
20020812,77085,RU0009024277,S,175125000,33178,2,484.5,20,29858438,484.5
20020812,77086,RU0009024277,B,175125000,34728,2,484.89,89,29858439,484.5
20020812,77087,RU0009024277,S,175125000,33670,2,484.5,89,29858439,484.5
20020812,77088,RU0009024277,B,175125000,34728,2,484.89,50,29858440,484.8
20020812,77089,RU0009024277,S,175125000,34546,2,484.8,50,29858440,484.8
20020812,77090,RU0009024277,B,175125000,34728,2,484.89,100,29858441,484.8
20020812,77091,RU0009024277,S,175125000,34609,2,484.8,100,29858441,484.8
20020812,77092,RU0009024277,B,175125000,34728,2,484.89,741,29858442,484.89
20020812,77093,RU0009024277,S,175125000,34439,2,484.89,741,29858442,484.89
20020812,77190,RU0009024277,S,175212000,34774,1,484.99,950,,
20020812,77220,RU0009024277,B,175221000,34786,1,481.25,100,,
20020812,77231,RU0009024277,S,175226000,34792,1,484.88,100,,
20020812,77286,RU0009024277,B,175248000,34816,1,484.01,30,,
20020812,77360,RU0009024277,S,175320000,34666,0,486,5000,,
20020812,77368,RU0009024277,S,175325000,34774,0,484.99,950,,
20020812,77371,RU0009024277,S,175326000,34862,1,485.9,5000,,
20020812,77373,RU0009024277,S,175328000,34864,1,484,5000,,
20020812,77374,RU0009024277,B,175328000,34816,2,484.01,30,29858475,484.01
20020812,77375,RU0009024277,S,175328000,34864,2,484,30,29858475,484.01
20020812,77376,RU0009024277,B,175328000,34661,2,484,1801,29858476,484
20020812,77377,RU0009024277,S,175328000,34864,2,484,1801,29858476,484
20020812,77380,RU0009024277,S,175331000,34866,1,485.86,2000,,
20020812,77381,RU0009024277,S,175331000,34867,1,484.99,950,,
20020812,77384,RU0009024277,S,175332000,34869,1,484.5,1000,,
20020812,77387,RU0009024277,B,175333000,34386,0,482,500,,
20020812,77388,RU0009024277,S,175334000,34867,0,484.99,950,,
20020812,77403,RU0009024277,B,175341000,34875,1,484,1100,,
20020812,77404,RU0009024277,B,175341000,34875,2,484,1100,29858478,484
20020812,77405,RU0009024277,S,175341000,34864,2,484,1100,29858478,484
20020812,77447,RU0009024277,B,175402000,34892,1,484,35,,
20020812,77449,RU0009024277,B,175402000,34892,2,484,35,29858484,484
20020812,77450,RU0009024277,S,175402000,34864,2,484,35,29858484,484
20020812,77469,RU0009024277,S,175411000,34792,0,484.88,100,,
20020812,77472,RU0009024277,S,175412000,34439,0,484.89,965,,
20020812,77477,RU0009024277,S,175415000,34904,1,485.6,100,,
20020812,77479,RU0009024277,S,175418000,34906,1,484.89,2100,,
20020812,77551,RU0009024277,B,175442000,34702,0,483.51,260,,
20020812,77560,RU0009024277,S,175444000,34869,0,484.5,1000,,
20020812,77566,RU0009024277,B,175447000,34936,1,484,260,,
20020812,77567,RU0009024277,B,175447000,34936,2,484,260,29858502,484
20020812,77568,RU0009024277,S,175447000,34864,2,484,260,29858502,484
20020812,77577,RU0009024277,B,175451000,34940,1,484,1774,,
20020812,77580,RU0009024277,B,175451000,34940,2,484,1774,29858504,484
20020812,77581,RU0009024277,S,175451000,34864,2,484,1774,29858504,484
20020812,77636,RU0009024277,B,175502000,34522,0,482,26,,
20020812,77646,RU0009024277,S,175504000,34962,1,484.88,1774,,
20020812,77672,RU0009024277,B,175510000,34971,1,483.5,200,,
20020812,77680,RU0009024277,S,175512000,34906,0,484.89,2100,,
20020812,77707,RU0009024277,B,175517000,34986,1,483.6,26,,
20020812,77719,RU0009024277,S,175522000,34992,1,484.87,2100,,
20020812,77732,RU0009024277,S,175525000,34962,0,484.88,1774,,
20020812,77742,RU0009024277,S,175529000,35005,1,484.99,450,,
20020812,77743,RU0009024277,S,175529000,35006,1,484.6,1774,,
20020812,77782,RU0009024277,S,175539000,35024,1,484.99,1000,,
20020812,77817,RU0009024277,S,175549000,17340,0,485,20,,
20020812,77820,RU0009024277,S,175549000,35037,1,484,20,,
20020812,77896,RU0009024277,B,175612000,1009,0,474,5000,,
20020812,77908,RU0009024277,S,175617000,35005,0,484.99,450,,
20020812,77920,RU0009024277,B,175623000,35084,1,480,5000,,
20020812,77927,RU0009024277,S,175626000,34992,0,484.87,2100,,
20020812,77940,RU0009024277,S,175631000,35096,1,484.57,2100,,
20020812,77949,RU0009024277,S,175635000,35100,1,484.5,5000,,
20020812,77997,RU0009024277,B,175651000,35123,1,483.61,900,,
20020812,78000,RU0009024277,S,175652000,35125,1,484.49,30,,
20020812,78012,RU0009024277,S,175701000,35134,1,491,25,,
20020812,78018,RU0009024277,S,175704000,35096,0,484.57,2100,,
20020812,78026,RU0009024277,S,175709000,35140,1,484.47,2100,,
20020812,78070,RU0009024277,S,175718000,35006,0,484.6,1774,,
20020812,78073,RU0009024277,S,175721000,35125,0,484.49,30,,
20020812,78075,RU0009024277,S,175721000,35151,1,484.3,1774,,
20020812,78082,RU0009024277,B,175723000,34130,0,483,5000,,
20020812,78089,RU0009024277,S,175726000,35159,1,484.46,30,,
20020812,78094,RU0009024277,B,175728000,34986,0,483.6,26,,
20020812,78095,RU0009024277,B,175728000,32446,0,481,5000,,
20020812,78106,RU0009024277,B,175734000,35171,1,483.62,26,,
20020812,78112,RU0009024277,S,175738000,35159,0,484.46,30,,
20020812,78123,RU0009024277,S,175743000,35183,1,484.29,30,,
20020812,78162,RU0009024277,B,175810000,34971,0,483.5,200,,
20020812,78200,RU0009024277,B,175825000,35217,1,483.65,200,,
20020812,78237,RU0009024277,S,175850000,35151,0,484.3,1774,,
20020812,78242,RU0009024277,B,175851000,35171,0,483.62,26,,
20020812,78244,RU0009024277,S,175854000,35236,1,484.4,1774,,
20020812,78251,RU0009024277,B,175857000,35241,1,483.66,26,,
20020812,78263,RU0009024277,B,175907000,35217,0,483.65,200,,
20020812,78279,RU0009024277,B,175911000,35241,0,483.66,26,,
20020812,78284,RU0009024277,S,175918000,35183,0,484.29,30,,
20020812,78290,RU0009024277,B,175921000,35257,1,483.62,26,,
20020812,78293,RU0009024277,S,175923000,35258,1,484.39,30,,
20020812,78302,RU0009024277,B,175929000,35265,1,483.64,200,,
20020812,78305,RU0009024277,S,175930000,35267,1,486,373,,
20020812,78312,RU0009024277,B,175934000,35257,0,483.62,26,,
20020812,78317,RU0009024277,S,175937000,35271,1,484,100,,
20020812,78321,RU0009024277,B,175939000,35274,1,483.65,26,,
20020812,78353,RU0009024277,B,175955000,35265,0,483.64,200,,
20020812,78372,RU0009024277,B,180005000,35292,1,483.67,200,,
20020812,78374,RU0009024277,B,180011000,35274,0,483.65,26,,
20020812,78377,RU0009024277,B,180016000,35294,1,483.62,26,,
20020812,78388,RU0009024277,B,180024000,33594,0,483.5,133,,
20020812,78399,RU0009024277,B,180027000,35303,1,484,133,,
20020812,78400,RU0009024277,B,180027000,35303,2,484,20,29858627,484
20020812,78401,RU0009024277,S,180027000,35037,2,484,20,29858627,484
20020812,78402,RU0009024277,B,180027000,35303,2,484,100,29858628,484
20020812,78403,RU0009024277,S,180027000,35271,2,484,100,29858628,484
20020812,78432,RU0009024277,B,180048000,35294,0,483.62,26,,
20020812,78451,RU0009024277,S,180056000,35324,1,484,13,,
20020812,78452,RU0009024277,B,180056000,35303,2,484,13,29858637,484
20020812,78453,RU0009024277,S,180056000,35324,2,484,13,29858637,484
20020812,78457,RU0009024277,S,180059000,35258,0,484.39,30,,
20020812,78459,RU0009024277,B,180100000,35327,1,483.1,26,,
20020812,78460,RU0009024277,S,180102000,35328,1,484.39,17,,
20020812,78513,RU0009024277,S,180128000,34862,0,485.9,5000,,
20020812,78515,RU0009024277,B,180129000,34476,0,477.05,100,,
20020812,78516,RU0009024277,B,180130000,35348,1,480.05,100,,
20020812,78519,RU0009024277,S,180130000,35140,0,484.47,2100,,
20020812,78533,RU0009024277,S,180134000,35358,1,483.5,1000,,
20020812,78535,RU0009024277,B,180134000,35292,2,483.67,200,29858644,483.67
20020812,78536,RU0009024277,S,180134000,35358,2,483.5,200,29858644,483.67
20020812,78537,RU0009024277,B,180134000,35123,2,483.61,800,29858645,483.61
20020812,78538,RU0009024277,S,180134000,35358,2,483.5,800,29858645,483.61
20020812,78544,RU0009024277,S,180137000,35363,1,484.3,2100,,
20020812,78595,RU0009024277,S,180143000,35373,1,483,5000,,
20020812,78598,RU0009024277,B,180143000,35123,2,483.61,100,29858665,483.61
20020812,78599,RU0009024277,S,180143000,35373,2,483,100,29858665,483.61
20020812,78600,RU0009024277,B,180143000,33921,2,483.5,1000,29858666,483.5
20020812,78601,RU0009024277,S,180143000,35373,2,483,1000,29858666,483.5
20020812,78602,RU0009024277,B,180143000,35327,2,483.1,26,29858667,483.1
20020812,78603,RU0009024277,S,180143000,35373,2,483,26,29858667,483.1
20020812,78604,RU0009024277,B,180143000,33936,2,483.05,10,29858668,483.05
20020812,78605,RU0009024277,S,180143000,35373,2,483,10,29858668,483.05
20020812,78606,RU0009024277,B,180143000,33589,2,483.04,10,29858669,483.04
20020812,78607,RU0009024277,S,180143000,35373,2,483,10,29858669,483.04
20020812,78608,RU0009024277,B,180143000,33908,2,483.04,500,29858670,483.04
20020812,78609,RU0009024277,S,180143000,35373,2,483,500,29858670,483.04
20020812,78610,RU0009024277,B,180143000,33186,2,483.02,3354,29858671,483.02
20020812,78611,RU0009024277,S,180143000,35373,2,483,3354,29858671,483.02
20020812,78619,RU0009024277,S,180148000,35328,0,484.39,17,,
20020812,78627,RU0009024277,S,180151000,35236,0,484.4,1774,,
20020812,78635,RU0009024277,S,180152000,35363,0,484.3,2100,,
20020812,78636,RU0009024277,S,180152000,35386,1,484.29,17,,
20020812,78640,RU0009024277,S,180154000,35388,1,484.1,1774,,
20020812,78650,RU0009024277,S,180202000,35386,0,484.29,17,,
20020812,78655,RU0009024277,S,180203000,35395,1,484,1000,,
20020812,78657,RU0009024277,S,180205000,35396,1,484.3,3000,,
20020812,78662,RU0009024277,S,180207000,35399,1,484.09,17,,
20020812,78663,RU0009024277,S,180208000,35024,0,484.99,1000,,
20020812,78670,RU0009024277,S,180211000,35399,0,484.09,17,,
20020812,78674,RU0009024277,S,180213000,35402,1,484,5000,,
20020812,78682,RU0009024277,S,180215000,35405,1,483.99,17,,
20020812,78725,RU0009024277,S,180230000,35405,0,483.99,17,,
20020812,78731,RU0009024277,S,180235000,34904,0,485.6,100,,
20020812,78738,RU0009024277,S,180238000,35429,1,483,17,,
20020812,78740,RU0009024277,B,180238000,33186,2,483.02,17,29858683,483.02
20020812,78741,RU0009024277,S,180238000,35429,2,483,17,29858683,483.02
20020812,78754,RU0009024277,S,180244000,35435,1,484.4,100,,
20020812,78780,RU0009024277,S,180256000,35388,0,484.1,1774,,
20020812,78796,RU0009024277,S,180302000,35460,1,483.5,1774,,
20020812,78806,RU0009024277,S,180305000,35464,1,483.02,100,,
20020812,78809,RU0009024277,B,180305000,33186,2,483.02,100,29858691,483.02
20020812,78810,RU0009024277,S,180305000,35464,2,483.02,100,29858691,483.02
20020812,78822,RU0009024277,B,180307000,30683,0,480,5000,,
20020812,78828,RU0009024277,S,180308000,35471,1,483.99,500,,
20020812,78845,RU0009024277,S,180313000,35480,1,483.02,100,,
20020812,78847,RU0009024277,B,180313000,33186,2,483.02,100,29858698,483.02
20020812,78848,RU0009024277,S,180313000,35480,2,483.02,100,29858698,483.02
20020812,78874,RU0009024277,B,180320000,35348,0,480.05,100,,
20020812,78879,RU0009024277,B,180320000,35499,1,476.05,100,,
20020812,78890,RU0009024277,B,180324000,35504,1,482,100,,
20020812,78896,RU0009024277,B,180328000,35507,1,482.01,600,,
20020812,78899,RU0009024277,B,180332000,35509,1,482.01,100,,
20020812,78902,RU0009024277,B,180333000,35511,1,482.03,2,,
20020812,78915,RU0009024277,B,180339000,35509,0,482.01,100,,
20020812,78921,RU0009024277,B,180342000,35523,1,482.03,100,,
20020812,78928,RU0009024277,B,180346000,35504,0,482,100,,
20020812,78936,RU0009024277,B,180350000,35530,1,481.02,100,,
20020812,78959,RU0009024277,S,180400000,35396,0,484.3,3000,,
20020812,78969,RU0009024277,S,180407000,35547,1,483.97,3000,,
20020812,79024,RU0009024277,S,180426000,35460,0,483.5,1774,,
20020812,79033,RU0009024277,S,180431000,35572,1,483.9,1774,,
20020812,79074,RU0009024277,S,180456000,35471,0,483.99,500,,
20020812,79089,RU0009024277,S,180505000,35603,1,483.89,500,,
20020812,79110,RU0009024277,S,180521000,35615,1,483.75,5000,,
20020812,79121,RU0009024277,S,180529000,35572,0,483.9,1774,,
20020812,79126,RU0009024277,S,180531000,35623,1,483.5,500,,
20020812,79129,RU0009024277,S,180532000,35626,1,483.5,1774,,
20020812,79153,RU0009024277,B,180547000,35523,0,482.03,100,,
20020812,79160,RU0009024277,B,180551000,35640,1,481.25,100,,
20020812,79180,RU0009024277,S,180559000,35647,1,483,429,,
20020812,79183,RU0009024277,B,180559000,33186,2,483.02,429,29858732,483.02
20020812,79184,RU0009024277,S,180559000,35647,2,483,429,29858732,483.02
20020812,79192,RU0009024277,B,180608000,35651,1,482.03,50,,
20020812,79212,RU0009024277,B,180619000,35640,0,481.25,100,,
20020812,79276,RU0009024277,B,180624000,35667,1,480.11,100,,
20020812,79398,RU0009024277,S,180655000,35708,1,483.4,6,,
20020812,79446,RU0009024277,S,180713000,35547,0,483.97,3000,,
20020812,79448,RU0009024277,S,180714000,34866,0,485.86,2000,,
20020812,79453,RU0009024277,S,180717000,35735,1,483,3000,,
20020812,79469,RU0009024277,B,180725000,35742,1,482.1,50,,
20020812,79529,RU0009024277,B,180744000,35767,1,480,429,,
20020812,79531,RU0009024277,S,180744000,35735,0,483,3000,,
20020812,79622,RU0009024277,B,180809000,35742,0,482.1,50,,
20020812,79674,RU0009024277,B,180824000,35831,1,483,50,,
20020812,79692,RU0009024277,B,180834000,34786,0,481.25,100,,
20020812,79706,RU0009024277,B,180836000,29777,0,477.8,1000,,
20020812,79721,RU0009024277,S,180841000,35626,0,483.5,1774,,
20020812,79738,RU0009024277,B,180847000,35857,1,482.25,100,,
20020812,79748,RU0009024277,S,180848000,35861,1,483.7,1774,,
20020812,79760,RU0009024277,B,180854000,35866,1,483.5,500,,
20020812,79762,RU0009024277,B,180854000,35866,2,483.5,6,29858847,483.4
20020812,79763,RU0009024277,S,180854000,35708,2,483.4,6,29858847,483.4
20020812,79764,RU0009024277,B,180854000,35866,2,483.5,494,29858848,483.5
20020812,79765,RU0009024277,S,180854000,35623,2,483.5,494,29858848,483.5
20020812,79788,RU0009024277,B,180906000,35878,1,480.1,1000,,
20020812,79849,RU0009024277,S,180935000,35901,1,483,50,,
20020812,79850,RU0009024277,B,180935000,35831,2,483,50,29858865,483
20020812,79851,RU0009024277,S,180935000,35901,2,483,50,29858865,483
20020812,79853,RU0009024277,B,180936000,35903,1,483.5,1,,
20020812,79854,RU0009024277,B,180936000,35903,2,483.5,1,29858866,483.5
20020812,79855,RU0009024277,S,180936000,35623,2,483.5,1,29858866,483.5
20020812,79857,RU0009024277,B,180938000,30771,0,481.01,1,,
20020812,79870,RU0009024277,B,180948000,35909,1,480.12,100,,
20020812,79877,RU0009024277,B,180952000,35914,1,482,1000,,
20020812,79907,RU0009024277,B,181012000,35930,1,483.5,5,,
20020812,79910,RU0009024277,B,181012000,35930,2,483.5,5,29858875,483.5
20020812,79911,RU0009024277,S,181012000,35623,2,483.5,5,29858875,483.5
20020812,79921,RU0009024277,B,181020000,35934,1,482.3,100,,
20020812,79995,RU0009024277,S,181044000,35956,1,483.69,3000,,
20020812,80004,RU0009024277,S,181052000,35861,0,483.7,1774,,
20020812,80006,RU0009024277,B,181054000,35963,1,480.11,300,,
20020812,80008,RU0009024277,S,181056000,35964,1,483.6,1774,,
20020812,80044,RU0009024277,B,181114000,35651,0,482.03,50,,
20020812,80049,RU0009024277,B,181117000,35987,1,482.03,100,,
20020812,80078,RU0009024277,B,181122000,35994,1,480,50,,
20020812,80096,RU0009024277,S,181134000,35956,0,483.69,3000,,
20020812,80103,RU0009024277,S,181140000,35964,0,483.6,1774,,
20020812,80105,RU0009024277,S,181140000,36009,1,483.73,3000,,
20020812,80111,RU0009024277,B,181144000,36013,1,478,3000,,
20020812,80112,RU0009024277,S,181144000,36014,1,483.73,1774,,
20020812,80139,RU0009024277,S,181206000,14568,0,485.88,200,,
20020812,80143,RU0009024277,S,181209000,36030,1,485.66,200,,
20020812,80156,RU0009024277,S,181216000,35395,0,484,1000,,
20020812,80185,RU0009024277,S,181224000,36048,1,483.7,100,,
20020812,80191,RU0009024277,B,181227000,28,0,415,300,,
20020812,80196,RU0009024277,S,181231000,36052,1,483.5,1000,,
20020812,80227,RU0009024277,B,181249000,35857,0,482.25,100,,
20020812,80305,RU0009024277,S,181307000,36009,0,483.73,3000,,
20020812,80306,RU0009024277,B,181307000,35987,0,482.03,100,,
20020812,80313,RU0009024277,S,181309000,35402,0,484,5000,,
20020812,80316,RU0009024277,B,181309000,36100,1,482.03,50,,
20020812,80324,RU0009024277,S,181312000,36105,1,483,3000,,
20020812,80335,RU0009024277,S,181319000,36111,1,483.4,5000,,
20020812,80387,RU0009024277,B,181336000,36133,1,482.02,100,,
20020812,80439,RU0009024277,B,181345000,35909,0,480.12,100,,
20020812,80451,RU0009024277,S,181350000,36048,0,483.7,100,,
20020812,80464,RU0009024277,B,181357000,36164,1,478.05,100,,
20020812,80465,RU0009024277,B,181357000,35499,0,476.05,100,,
20020812,80567,RU0009024277,B,181438000,36213,1,480.12,3150,,
20020812,80602,RU0009024277,B,181452000,35667,0,480.11,100,,
20020812,80610,RU0009024277,B,181456000,36232,1,480.13,100,,
20020812,80630,RU0009024277,S,181508000,36245,1,482.3,350,,
20020812,80631,RU0009024277,B,181508000,35934,2,482.3,100,29858993,482.3
20020812,80632,RU0009024277,S,181508000,36245,2,482.3,100,29858993,482.3
20020812,80643,RU0009024277,B,181514000,36213,0,480.12,3150,,
20020812,80684,RU0009024277,B,181543000,36271,1,482.04,150,,
20020812,80690,RU0009024277,B,181547000,36100,0,482.03,50,,
20020812,80692,RU0009024277,B,181550000,36275,1,482.05,50,,
20020812,80698,RU0009024277,B,181553000,36279,1,482.3,45,,
20020812,80699,RU0009024277,B,181553000,36279,2,482.3,45,29858998,482.3
20020812,80700,RU0009024277,S,181553000,36245,2,482.3,45,29858998,482.3
20020812,80711,RU0009024277,B,181600000,36271,0,482.04,150,,
20020812,80720,RU0009024277,B,181604000,36288,1,482.03,150,,
20020812,80771,RU0009024277,S,181623000,35267,0,486,373,,
20020812,80783,RU0009024277,B,181629000,36288,0,482.03,150,,
20020812,80798,RU0009024277,B,181633000,36313,1,482.3,150,,
20020812,80799,RU0009024277,B,181633000,36313,2,482.3,150,29859016,482.3
20020812,80800,RU0009024277,S,181633000,36245,2,482.3,150,29859016,482.3
20020812,80805,RU0009024277,S,181636000,36318,1,0,373,,
20020812,80806,RU0009024277,B,181636000,36275,2,482.05,50,29859017,482.05
20020812,80807,RU0009024277,S,181636000,36318,2,0,50,29859017,482.05
20020812,80808,RU0009024277,B,181636000,35511,2,482.03,2,29859018,482.03
20020812,80809,RU0009024277,S,181636000,36318,2,0,2,29859018,482.03
20020812,80810,RU0009024277,B,181636000,36133,2,482.02,100,29859019,482.02
20020812,80811,RU0009024277,S,181636000,36318,2,0,100,29859019,482.02
20020812,80812,RU0009024277,B,181636000,32305,2,482.01,10,29859020,482.01
20020812,80813,RU0009024277,S,181636000,36318,2,0,10,29859020,482.01
20020812,80814,RU0009024277,B,181636000,35507,2,482.01,211,29859021,482.01
20020812,80815,RU0009024277,S,181636000,36318,2,0,211,29859021,482.01
20020812,80833,RU0009024277,B,181647000,33266,0,482,30,,
20020812,80837,RU0009024277,B,181651000,36331,1,482.02,50,,
20020812,80839,RU0009024277,S,181652000,36105,0,483,3000,,
20020812,80840,RU0009024277,B,181653000,36332,1,481.05,30,,
20020812,80842,RU0009024277,B,181653000,36334,1,482.06,300,,
